account_id,amount,timestamp,category,is_fraud
1044,14.71,2024-01-01 18:29:00,shopping,1
1632,83.76,2024-01-01 18:30:00,transfer,0
1232,21.61,2024-01-01 18:31:00,utility,0
1192,20.83,2024-01-01 18:32:00,food,0
1292,146.34,2024-01-01 18:33:00,shopping,0
1194,0.84,2024-01-01 18:34:00,transfer,0
1490,150.2,2024-01-01 18:35:00,travel,0
1995,20.17,2024-01-01 18:36:00,shopping,1
1586,163.58,2024-01-01 18:37:00,utility,0
1723,6.93,2024-01-01 18:38:00,travel,0
1493,42.9,2024-01-01 18:39:00,shopping,0
1013,67.1,2024-01-01 18:40:00,shopping,0
1084,69.6,2024-01-01 18:41:00,food,0
1268,4.8,2024-01-01 18:42:00,food,0
1243,4.54,2024-01-01 18:43:00,shopping,0
1840,48.35,2024-01-01 18:44:00,food,0
1843,4.79,2024-01-01 18:45:00,transfer,0
1854,80.55,2024-01-01 18:46:00,shopping,1
1637,93.93,2024-01-01 18:47:00,utility,0
1556,7.65,2024-01-01 18:48:00,travel,0
1649,73.29,2024-01-01 18:49:00,travel,0
1406,2.49,2024-01-01 18:50:00,shopping,0
1670,156.98,2024-01-01 18:51:00,utility,0
1794,36.87,2024-01-01 18:52:00,travel,0
1762,65.85,2024-01-01 18:53:00,travel,0
1613,65.16,2024-01-01 18:54:00,food,0
1058,53.56,2024-01-01 18:55:00,shopping,0
1724,44.59,2024-01-01 18:56:00,utility,0
1366,1.43,2024-01-01 18:57:00,shopping,0
1743,100.49,2024-01-01 18:58:00,travel,0
1539,46.13,2024-01-01 18:59:00,travel,0
1881,14.32,2024-01-01 19:00:00,travel,0
1338,21.14,2024-01-01 19:01:00,travel,0
1931,22.46,2024-01-01 19:02:00,travel,0
1844,3.34,2024-01-01 19:03:00,transfer,0
1331,10.44,2024-01-01 19:04:00,travel,0
1482,1.01,2024-01-01 19:05:00,travel,0
1531,44.75,2024-01-01 19:06:00,utility,0
1768,26.84,2024-01-01 19:07:00,transfer,0
1689,159.84,2024-01-01 19:08:00,shopping,1
1852,13.56,2024-01-01 19:09:00,utility,0
1369,42.88,2024-01-01 19:10:00,food,0
1504,3.45,2024-01-01 19:11:00,shopping,0
1430,18.01,2024-01-01 19:12:00,food,0
1909,47.34,2024-01-01 19:13:00,food,0
1304,151.51,2024-01-01 19:14:00,shopping,1
1587,163.44,2024-01-01 19:15:00,travel,0
1120,2.49,2024-01-01 19:16:00,food,0
1850,48.6,2024-01-01 19:17:00,food,0
1384,12.64,2024-01-01 19:18:00,utility,0
1340,104.56,2024-01-01 19:19:00,shopping,0
1582,66.93,2024-01-01 19:20:00,travel,0
1498,11.76,2024-01-01 19:21:00,transfer,0
1847,24.61,2024-01-01 19:22:00,travel,0
1531,0.39,2024-01-01 19:23:00,transfer,0
1516,25.99,2024-01-01 19:24:00,travel,0
1104,39.49,2024-01-01 19:25:00,food,0
1021,32.29,2024-01-01 19:26:00,food,0
1398,64.98,2024-01-01 19:27:00,travel,1
1998,7.38,2024-01-01 19:28:00,food,0
1917,87.98,2024-01-01 19:29:00,food,0
1628,23.64,2024-01-01 19:30:00,travel,0
1630,24.63,2024-01-01 19:31:00,transfer,0
1391,17.62,2024-01-01 19:32:00,travel,0
1177,75.45,2024-01-01 19:33:00,travel,0
1008,25.72,2024-01-01 19:34:00,transfer,0
1338,18.53,2024-01-01 19:35:00,travel,0
1316,50.26,2024-01-01 19:36:00,transfer,0
1191,50.77,2024-01-01 19:37:00,utility,0
1259,19.91,2024-01-01 19:38:00,transfer,0
1024,96.14,2024-01-01 19:39:00,shopping,0
1607,24.02,2024-01-01 19:40:00,shopping,0
1927,64.91,2024-01-01 19:41:00,travel,0
1690,17.47,2024-01-01 19:42:00,shopping,0
1448,76.07,2024-01-01 19:43:00,utility,0
1420,73.98,2024-01-01 19:44:00,transfer,0
1307,63.11,2024-01-01 19:45:00,food,0
1142,79.92,2024-01-01 19:46:00,food,0
1598,42.82,2024-01-01 19:47:00,food,0
1566,10.21,2024-01-01 19:48:00,utility,0
1007,35.62,2024-01-01 19:49:00,food,0
1415,11.84,2024-01-01 19:50:00,transfer,0
1278,47.95,2024-01-01 19:51:00,travel,0
1170,5.92,2024-01-01 19:52:00,travel,0
1703,42.16,2024-01-01 19:53:00,transfer,0
1525,7.87,2024-01-01 19:54:00,utility,0
1633,44.38,2024-01-01 19:55:00,shopping,0
1713,204.89,2024-01-01 19:56:00,transfer,0
1981,57.39,2024-01-01 19:57:00,utility,0
1802,18.35,2024-01-01 19:58:00,utility,0
1620,13.62,2024-01-01 19:59:00,travel,0
1879,27.04,2024-01-01 20:00:00,transfer,0
1477,35.76,2024-01-01 20:01:00,utility,0
1984,46.5,2024-01-01 20:02:00,transfer,0
1761,14.55,2024-01-01 20:03:00,transfer,0
1650,50.17,2024-01-01 20:04:00,shopping,0
1903,9.15,2024-01-01 20:05:00,travel,0
1515,129.98,2024-01-01 20:06:00,transfer,0
1720,65.55,2024-01-01 20:07:00,transfer,1
1284,32.4,2024-01-01 20:08:00,food,0
1963,57.27,2024-01-01 20:09:00,utility,0
1623,8.48,2024-01-01 20:10:00,utility,0
1782,97.78,2024-01-01 20:11:00,utility,0
1460,115.73,2024-01-01 20:12:00,transfer,0
1866,10.79,2024-01-01 20:13:00,travel,0
1074,1.92,2024-01-01 20:14:00,transfer,0
1114,21.9,2024-01-01 20:15:00,utility,0
1507,55.35,2024-01-01 20:16:00,food,0
1732,179.11,2024-01-01 20:17:00,shopping,0
1809,20.36,2024-01-01 20:18:00,food,0
1440,19.94,2024-01-01 20:19:00,transfer,0
1649,6.36,2024-01-01 20:20:00,utility,0
1553,100.93,2024-01-01 20:21:00,transfer,1
1961,155.81,2024-01-01 20:22:00,utility,1
1654,3.61,2024-01-01 20:23:00,travel,0
1416,4.74,2024-01-01 20:24:00,shopping,0
1969,15.2,2024-01-01 20:25:00,transfer,0
1107,111.42,2024-01-01 20:26:00,food,1
1984,240.46,2024-01-01 20:27:00,transfer,0
1154,21.76,2024-01-01 20:28:00,shopping,0
1288,69.89,2024-01-01 20:29:00,shopping,0
1821,44.73,2024-01-01 20:30:00,utility,1
1733,12.16,2024-01-01 20:31:00,food,0
1970,39.66,2024-01-01 20:32:00,food,0
1749,145.55,2024-01-01 20:33:00,food,0
1637,71.58,2024-01-01 20:34:00,utility,0
1346,75.12,2024-01-01 20:35:00,food,0
1004,68.48,2024-01-01 20:36:00,utility,0
1123,7.54,2024-01-01 20:37:00,food,0
1297,35.55,2024-01-01 20:38:00,utility,0
1040,58.15,2024-01-01 20:39:00,transfer,0
1508,37.64,2024-01-01 20:40:00,shopping,0
1777,0.54,2024-01-01 20:41:00,travel,0
1963,4.69,2024-01-01 20:42:00,shopping,0
1489,117.3,2024-01-01 20:43:00,utility,1
1875,70.9,2024-01-01 20:44:00,utility,0
1985,67.73,2024-01-01 20:45:00,utility,1
1859,107.97,2024-01-01 20:46:00,shopping,0
1464,60.63,2024-01-01 20:47:00,utility,0
1325,189.41,2024-01-01 20:48:00,travel,0
1977,117.65,2024-01-01 20:49:00,travel,0
1241,15.86,2024-01-01 20:50:00,transfer,0
1411,20.63,2024-01-01 20:51:00,shopping,0
1074,37.2,2024-01-01 20:52:00,transfer,0
1793,15.42,2024-01-01 20:53:00,utility,0
1649,97.81,2024-01-01 20:54:00,shopping,0
1084,9.65,2024-01-01 20:55:00,shopping,0
1221,44.55,2024-01-01 20:56:00,utility,0
1555,68.37,2024-01-01 20:57:00,food,0
1540,44.68,2024-01-01 20:58:00,shopping,0
1802,14.75,2024-01-01 20:59:00,utility,0
1266,34.27,2024-01-01 21:00:00,food,0
1924,7.69,2024-01-01 21:01:00,food,1
1444,36.5,2024-01-01 21:02:00,food,0
1822,40.45,2024-01-01 21:03:00,shopping,0
1238,34.8,2024-01-01 21:04:00,travel,0
1036,39.46,2024-01-01 21:05:00,shopping,0
1055,14.1,2024-01-01 21:06:00,food,0
1372,168.86,2024-01-01 21:07:00,travel,1
1953,64.62,2024-01-01 21:08:00,food,1
1048,48.49,2024-01-01 21:09:00,transfer,0
1368,54.21,2024-01-01 21:10:00,shopping,0
1109,23.89,2024-01-01 21:11:00,food,0
1931,129.14,2024-01-01 21:12:00,shopping,0
1675,7.64,2024-01-01 21:13:00,transfer,0
1762,2.13,2024-01-01 21:14:00,transfer,0
1713,55.6,2024-01-01 21:15:00,transfer,0
1657,43.54,2024-01-01 21:16:00,shopping,0
1773,19.78,2024-01-01 21:17:00,travel,0
1008,198.14,2024-01-01 21:18:00,travel,0
1865,62.29,2024-01-01 21:19:00,travel,0
1739,36.16,2024-01-01 21:20:00,transfer,0
1739,78.35,2024-01-01 21:21:00,food,0
1393,8.84,2024-01-01 21:22:00,transfer,0
1800,20.85,2024-01-01 21:23:00,transfer,0
1381,11.13,2024-01-01 21:24:00,transfer,0
1048,11.77,2024-01-01 21:25:00,utility,0
1907,75.47,2024-01-01 21:26:00,transfer,0
1234,31.63,2024-01-01 21:27:00,food,0
1101,41.02,2024-01-01 21:28:00,transfer,0
1621,18.58,2024-01-01 21:29:00,shopping,0
1233,6.59,2024-01-01 21:30:00,transfer,0
1858,15.09,2024-01-01 21:31:00,food,0
1443,15.62,2024-01-01 21:32:00,transfer,0
1004,47.09,2024-01-01 21:33:00,shopping,0
1951,65.13,2024-01-01 21:34:00,food,0
1514,208.85,2024-01-01 21:35:00,shopping,0
1262,111.62,2024-01-01 21:36:00,food,0
1677,228.38,2024-01-01 21:37:00,food,0
1530,77.25,2024-01-01 21:38:00,shopping,0
1029,0.55,2024-01-01 21:39:00,transfer,0
1759,5.79,2024-01-01 21:40:00,food,0
1401,45.34,2024-01-01 21:41:00,travel,0
1699,34.65,2024-01-01 21:42:00,travel,0
1895,12.45,2024-01-01 21:43:00,shopping,0
1610,12.99,2024-01-01 21:44:00,food,0
1671,67.54,2024-01-01 21:45:00,utility,0
1254,22.19,2024-01-01 21:46:00,shopping,0
1237,69.18,2024-01-01 21:47:00,transfer,0
1415,62.16,2024-01-01 21:48:00,travel,0
1852,25.66,2024-01-01 21:49:00,shopping,0
1524,39.03,2024-01-01 21:50:00,food,0
1348,18.87,2024-01-01 21:51:00,transfer,0
1779,47.54,2024-01-01 21:52:00,transfer,1
1853,131.24,2024-01-01 21:53:00,travel,0
1902,75.05,2024-01-01 21:54:00,shopping,0
1298,50.07,2024-01-01 21:55:00,transfer,0
1709,69.32,2024-01-01 21:56:00,travel,0
1590,27.25,2024-01-01 21:57:00,travel,0
1448,26.98,2024-01-01 21:58:00,travel,0
1396,7.49,2024-01-01 21:59:00,utility,0
1114,24.3,2024-01-01 22:00:00,travel,0
1274,39.52,2024-01-01 22:01:00,food,0
1549,21.45,2024-01-01 22:02:00,food,0
1886,3.25,2024-01-01 22:03:00,transfer,0
1866,2.28,2024-01-01 22:04:00,transfer,0
1187,17.86,2024-01-01 22:05:00,transfer,0
1679,11.85,2024-01-01 22:06:00,travel,0
1084,30.99,2024-01-01 22:07:00,shopping,0
1675,45.7,2024-01-01 22:08:00,shopping,0
1341,44.57,2024-01-01 22:09:00,shopping,0
1449,10.44,2024-01-01 22:10:00,food,0
1717,74.9,2024-01-01 22:11:00,shopping,0
1424,119.19,2024-01-01 22:12:00,food,0
1807,47.43,2024-01-01 22:13:00,travel,0
1533,39.9,2024-01-01 22:14:00,travel,0
1998,10.69,2024-01-01 22:15:00,utility,0
1638,1.4,2024-01-01 22:16:00,transfer,0
1296,67.3,2024-01-01 22:17:00,utility,0
1775,128.84,2024-01-01 22:18:00,shopping,0
1407,150.44,2024-01-01 22:19:00,shopping,0
1534,2.7,2024-01-01 22:20:00,shopping,0
1136,55.59,2024-01-01 22:21:00,food,0
1119,31.45,2024-01-01 22:22:00,transfer,0
1574,0.97,2024-01-01 22:23:00,transfer,0
1186,25.36,2024-01-01 22:24:00,travel,0
1997,14.09,2024-01-01 22:25:00,food,0
1855,37.23,2024-01-01 22:26:00,food,0
1700,56.02,2024-01-01 22:27:00,utility,1
1734,36.84,2024-01-01 22:28:00,food,0
1595,47.2,2024-01-01 22:29:00,food,0
1060,45.39,2024-01-01 22:30:00,utility,0
1392,0.06,2024-01-01 22:31:00,food,0
1495,169.58,2024-01-01 22:32:00,food,0
1915,77.94,2024-01-01 22:33:00,food,0
1219,1.45,2024-01-01 22:34:00,utility,0
1496,12.58,2024-01-01 22:35:00,travel,0
1344,13.25,2024-01-01 22:36:00,travel,0
1134,5.87,2024-01-01 22:37:00,utility,1
1103,3.94,2024-01-01 22:38:00,food,0
1365,34.59,2024-01-01 22:39:00,shopping,0
1082,5.8,2024-01-01 22:40:00,shopping,0
1067,70.28,2024-01-01 22:41:00,utility,0
1350,34.8,2024-01-01 22:42:00,utility,0
1201,12.64,2024-01-01 22:43:00,utility,0
1554,65.26,2024-01-01 22:44:00,travel,1
1017,56.47,2024-01-01 22:45:00,food,0
1301,143.04,2024-01-01 22:46:00,shopping,1
1453,8.65,2024-01-01 22:47:00,food,0
1963,7.33,2024-01-01 22:48:00,shopping,0
1634,8.03,2024-01-01 22:49:00,utility,0
1880,22.14,2024-01-01 22:50:00,transfer,0
1343,92.05,2024-01-01 22:51:00,utility,1
1449,159.1,2024-01-01 22:52:00,transfer,0
1420,45.26,2024-01-01 22:53:00,shopping,0
1887,83.47,2024-01-01 22:54:00,shopping,0
1959,208.29,2024-01-01 22:55:00,travel,0
1962,1.58,2024-01-01 22:56:00,utility,0
1751,120.41,2024-01-01 22:57:00,transfer,0
1503,18.88,2024-01-01 22:58:00,travel,0
1540,0.55,2024-01-01 22:59:00,food,0
1980,24.9,2024-01-01 23:00:00,food,0
1284,142.94,2024-01-01 23:01:00,utility,1
1346,26.01,2024-01-01 23:02:00,utility,0
1896,35.45,2024-01-01 23:03:00,food,0
1386,13.66,2024-01-01 23:04:00,food,0
1235,0.18,2024-01-01 23:05:00,utility,0
1560,119.47,2024-01-01 23:06:00,travel,0
1325,42.89,2024-01-01 23:07:00,shopping,0
1890,3.46,2024-01-01 23:08:00,travel,0
1909,49.83,2024-01-01 23:09:00,utility,0
1306,13.62,2024-01-01 23:10:00,utility,0
1529,2.88,2024-01-01 23:11:00,food,0
1983,23.31,2024-01-01 23:12:00,food,0
1742,88.38,2024-01-01 23:13:00,shopping,0
1215,104.44,2024-01-01 23:14:00,utility,0
1590,61.97,2024-01-01 23:15:00,food,0
1619,52.16,2024-01-01 23:16:00,food,0
1653,12.86,2024-01-01 23:17:00,utility,0
1025,7.91,2024-01-01 23:18:00,shopping,0
1299,83.81,2024-01-01 23:19:00,food,0
1854,22.67,2024-01-01 23:20:00,utility,0
1241,131.37,2024-01-01 23:21:00,food,0
1299,40.1,2024-01-01 23:22:00,travel,0
1322,63.76,2024-01-01 23:23:00,utility,0
1177,52.03,2024-01-01 23:24:00,travel,1
1155,32.5,2024-01-01 23:25:00,food,0
1347,0.58,2024-01-01 23:26:00,transfer,0
1874,7.11,2024-01-01 23:27:00,travel,0
1001,11.65,2024-01-01 23:28:00,shopping,0
1283,3.6,2024-01-01 23:29:00,transfer,0
1060,6.8,2024-01-01 23:30:00,transfer,0
1561,40.44,2024-01-01 23:31:00,transfer,0
1250,45.17,2024-01-01 23:32:00,travel,0
1791,61.42,2024-01-01 23:33:00,transfer,0
1585,10.14,2024-01-01 23:34:00,food,0
1783,78.4,2024-01-01 23:35:00,travel,0
1634,11.6,2024-01-01 23:36:00,food,0
1438,1.04,2024-01-01 23:37:00,shopping,0
1860,24.69,2024-01-01 23:38:00,transfer,0
1476,10.04,2024-01-01 23:39:00,utility,0
1949,44.63,2024-01-01 23:40:00,transfer,0
1994,127.26,2024-01-01 23:41:00,food,0
1589,28.69,2024-01-01 23:42:00,utility,0
1674,124.12,2024-01-01 23:43:00,utility,0
1255,23.3,2024-01-01 23:44:00,shopping,0
1814,1.34,2024-01-01 23:45:00,food,0
1671,119.61,2024-01-01 23:46:00,food,0
1902,31.86,2024-01-01 23:47:00,transfer,0
1267,96.77,2024-01-01 23:48:00,travel,0
1787,11.75,2024-01-01 23:49:00,utility,0
1470,39.5,2024-01-01 23:50:00,transfer,0
1185,4.16,2024-01-01 23:51:00,shopping,0
1171,46.54,2024-01-01 23:52:00,travel,0
1562,25.05,2024-01-01 23:53:00,shopping,0
1319,82.1,2024-01-01 23:54:00,travel,0
1101,46.81,2024-01-01 23:55:00,food,0
1427,48.93,2024-01-01 23:56:00,transfer,0
1652,22.31,2024-01-01 23:57:00,travel,0
1318,52.78,2024-01-01 23:58:00,utility,0
1955,68.42,2024-01-01 23:59:00,utility,0
1779,37.22,2024-01-02 00:00:00,shopping,0
1512,88.21,2024-01-02 00:01:00,shopping,0
1934,13.15,2024-01-02 00:02:00,food,0
1432,34.5,2024-01-02 00:03:00,shopping,0
1139,48.38,2024-01-02 00:04:00,utility,1
1035,21.43,2024-01-02 00:05:00,food,0
1938,11.15,2024-01-02 00:06:00,travel,0
1959,5.03,2024-01-02 00:07:00,utility,1
1739,43.53,2024-01-02 00:08:00,transfer,0
1103,13.73,2024-01-02 00:09:00,travel,0
1293,3.17,2024-01-02 00:10:00,transfer,0
1041,41.45,2024-01-02 00:11:00,food,0
1051,5.5,2024-01-02 00:12:00,shopping,0
1246,103.91,2024-01-02 00:13:00,transfer,0
1572,4.22,2024-01-02 00:14:00,shopping,0
1065,68.01,2024-01-02 00:15:00,shopping,0
1984,49.74,2024-01-02 00:16:00,food,0
1455,2.57,2024-01-02 00:17:00,shopping,0
1263,21.74,2024-01-02 00:18:00,shopping,0
1516,84.6,2024-01-02 00:19:00,transfer,0
1790,8.16,2024-01-02 00:20:00,travel,0
1312,30.9,2024-01-02 00:21:00,travel,0
1047,85.59,2024-01-02 00:22:00,utility,0
1050,9.24,2024-01-02 00:23:00,transfer,0
1851,14.05,2024-01-02 00:24:00,travel,0
1111,5.24,2024-01-02 00:25:00,utility,0
1635,118.32,2024-01-02 00:26:00,transfer,1
1384,4.58,2024-01-02 00:27:00,utility,0
1777,147.71,2024-01-02 00:28:00,shopping,0
1060,24.09,2024-01-02 00:29:00,travel,0
1897,76.24,2024-01-02 00:30:00,travel,0
1698,66.24,2024-01-02 00:31:00,food,0
1449,46.39,2024-01-02 00:32:00,food,0
1207,27.27,2024-01-02 00:33:00,shopping,0
1977,44.13,2024-01-02 00:34:00,food,0
1302,18.35,2024-01-02 00:35:00,food,0
1490,52.2,2024-01-02 00:36:00,utility,0
1394,0.34,2024-01-02 00:37:00,food,0
1230,3.25,2024-01-02 00:38:00,food,0
1416,5.33,2024-01-02 00:39:00,shopping,0
1151,8.6,2024-01-02 00:40:00,transfer,0
1001,13.1,2024-01-02 00:41:00,utility,0
1289,85.88,2024-01-02 00:42:00,food,0
1112,178.06,2024-01-02 00:43:00,food,1
1414,9.9,2024-01-02 00:44:00,utility,0
1862,3.35,2024-01-02 00:45:00,utility,0
1162,11.03,2024-01-02 00:46:00,travel,0
1001,56.85,2024-01-02 00:47:00,transfer,0
1111,84.95,2024-01-02 00:48:00,transfer,1
1508,25.21,2024-01-02 00:49:00,utility,0
1274,23.36,2024-01-02 00:50:00,utility,0
1489,43.21,2024-01-02 00:51:00,utility,0
1029,60.4,2024-01-02 00:52:00,food,0
1333,38.25,2024-01-02 00:53:00,utility,0
1410,1.38,2024-01-02 00:54:00,transfer,0
1431,187.31,2024-01-02 00:55:00,travel,0
1551,23.95,2024-01-02 00:56:00,food,0
1780,29.52,2024-01-02 00:57:00,travel,1
1467,4.48,2024-01-02 00:58:00,travel,0
1841,2.87,2024-01-02 00:59:00,transfer,0
1529,3.27,2024-01-02 01:00:00,shopping,0
1260,35.56,2024-01-02 01:01:00,utility,0
1229,2.98,2024-01-02 01:02:00,transfer,0
1322,150.47,2024-01-02 01:03:00,utility,0
1597,31.17,2024-01-02 01:04:00,utility,0
1242,30.32,2024-01-02 01:05:00,transfer,0
1914,89.28,2024-01-02 01:06:00,utility,0
1479,29.5,2024-01-02 01:07:00,travel,0
1863,10.22,2024-01-02 01:08:00,utility,0
1683,52.34,2024-01-02 01:09:00,travel,0
1333,1.65,2024-01-02 01:10:00,travel,0
1228,6.02,2024-01-02 01:11:00,utility,0
1743,42.18,2024-01-02 01:12:00,travel,0
1330,0.79,2024-01-02 01:13:00,food,0
1246,37.91,2024-01-02 01:14:00,transfer,0
1930,95.91,2024-01-02 01:15:00,shopping,0
1482,213.28,2024-01-02 01:16:00,utility,1
1048,72.34,2024-01-02 01:17:00,transfer,0
1494,10.74,2024-01-02 01:18:00,utility,1
1460,19.96,2024-01-02 01:19:00,utility,0
1863,15.13,2024-01-02 01:20:00,utility,0
1711,16.26,2024-01-02 01:21:00,travel,0
1191,53.9,2024-01-02 01:22:00,transfer,0
1150,90.7,2024-01-02 01:23:00,utility,0
1603,21.12,2024-01-02 01:24:00,food,0
1047,0.53,2024-01-02 01:25:00,food,0
1319,15.99,2024-01-02 01:26:00,transfer,0
1138,35.48,2024-01-02 01:27:00,transfer,0
1020,11.89,2024-01-02 01:28:00,transfer,0
1918,21.25,2024-01-02 01:29:00,food,0
1089,84.22,2024-01-02 01:30:00,transfer,0
1009,13.73,2024-01-02 01:31:00,transfer,0
1932,31.16,2024-01-02 01:32:00,utility,0
1188,34.38,2024-01-02 01:33:00,shopping,0
1816,89.35,2024-01-02 01:34:00,shopping,0
1031,24.04,2024-01-02 01:35:00,shopping,0
1153,39.84,2024-01-02 01:36:00,food,0
1110,19.82,2024-01-02 01:37:00,shopping,0
1706,21.58,2024-01-02 01:38:00,travel,0
1620,225.39,2024-01-02 01:39:00,travel,0
1475,32.73,2024-01-02 01:40:00,food,0
1241,183.22,2024-01-02 01:41:00,shopping,0
1088,27.65,2024-01-02 01:42:00,food,0
1569,2.39,2024-01-02 01:43:00,transfer,0
1230,5.02,2024-01-02 01:44:00,transfer,0
1590,1.82,2024-01-02 01:45:00,transfer,0
1687,50.18,2024-01-02 01:46:00,travel,0
1849,39.55,2024-01-02 01:47:00,food,0
1493,11.65,2024-01-02 01:48:00,shopping,0
1004,60.95,2024-01-02 01:49:00,utility,0
1280,79.76,2024-01-02 01:50:00,food,0
1853,39.46,2024-01-02 01:51:00,transfer,0
1533,26.65,2024-01-02 01:52:00,shopping,0
1619,19.9,2024-01-02 01:53:00,transfer,0
1457,11.32,2024-01-02 01:54:00,food,0
1162,32.49,2024-01-02 01:55:00,shopping,0
1896,45.46,2024-01-02 01:56:00,shopping,0
1772,31.35,2024-01-02 01:57:00,food,0
1995,35.39,2024-01-02 01:58:00,utility,0
1855,171.39,2024-01-02 01:59:00,transfer,1
1291,132.2,2024-01-02 02:00:00,shopping,0
1254,24.1,2024-01-02 02:01:00,travel,0
1248,14.42,2024-01-02 02:02:00,utility,0
1918,386.7,2024-01-02 02:03:00,travel,0
1556,5.87,2024-01-02 02:04:00,travel,0
1454,56.38,2024-01-02 02:05:00,utility,0
1968,84.33,2024-01-02 02:06:00,shopping,0
1603,0.99,2024-01-02 02:07:00,travel,0
1909,144.82,2024-01-02 02:08:00,shopping,0
1984,29.22,2024-01-02 02:09:00,transfer,0
1079,52.98,2024-01-02 02:10:00,shopping,0
1361,8.36,2024-01-02 02:11:00,food,0
1734,154.58,2024-01-02 02:12:00,transfer,0
1813,84.19,2024-01-02 02:13:00,utility,0
1148,48.99,2024-01-02 02:14:00,travel,0
1318,17.96,2024-01-02 02:15:00,transfer,0
1548,53.86,2024-01-02 02:16:00,transfer,0
1799,61.47,2024-01-02 02:17:00,transfer,0
1112,180.67,2024-01-02 02:18:00,travel,0
1600,6.38,2024-01-02 02:19:00,transfer,0
1296,30.29,2024-01-02 02:20:00,transfer,0
1216,12.53,2024-01-02 02:21:00,transfer,0
1515,15.96,2024-01-02 02:22:00,shopping,0
1414,138.68,2024-01-02 02:23:00,travel,0
1635,5.23,2024-01-02 02:24:00,travel,0
1317,79.33,2024-01-02 02:25:00,transfer,1
1823,163.62,2024-01-02 02:26:00,shopping,0
1078,1.15,2024-01-02 02:27:00,transfer,0
1861,13.59,2024-01-02 02:28:00,shopping,0
1029,21.01,2024-01-02 02:29:00,shopping,0
1735,6.15,2024-01-02 02:30:00,food,0
1346,3.75,2024-01-02 02:31:00,shopping,0
1383,13.54,2024-01-02 02:32:00,shopping,0
1019,9.73,2024-01-02 02:33:00,food,0
1702,55.77,2024-01-02 02:34:00,food,0
1165,55.42,2024-01-02 02:35:00,shopping,0
1659,58.13,2024-01-02 02:36:00,travel,1
1725,137.31,2024-01-02 02:37:00,utility,0
1845,4.29,2024-01-02 02:38:00,shopping,0
1708,33.34,2024-01-02 02:39:00,shopping,0
1301,29.65,2024-01-02 02:40:00,food,0
1738,142.79,2024-01-02 02:41:00,shopping,0
1825,11.44,2024-01-02 02:42:00,shopping,0
1317,68.18,2024-01-02 02:43:00,shopping,0
1124,9.92,2024-01-02 02:44:00,travel,0
1890,4.35,2024-01-02 02:45:00,food,0
1147,47.39,2024-01-02 02:46:00,transfer,0
1593,46.52,2024-01-02 02:47:00,transfer,0
1236,158.47,2024-01-02 02:48:00,transfer,1
1126,5.46,2024-01-02 02:49:00,travel,1
1776,21.65,2024-01-02 02:50:00,utility,0
1143,119.54,2024-01-02 02:51:00,food,1
1670,42.89,2024-01-02 02:52:00,transfer,0
1693,71.65,2024-01-02 02:53:00,food,0
1060,5.49,2024-01-02 02:54:00,shopping,0
1172,1.06,2024-01-02 02:55:00,transfer,0
1794,32.79,2024-01-02 02:56:00,utility,0
1507,18.15,2024-01-02 02:57:00,transfer,0
1121,54.48,2024-01-02 02:58:00,shopping,0
1991,81.32,2024-01-02 02:59:00,food,0
1264,124.22,2024-01-02 03:00:00,food,0
1004,128.25,2024-01-02 03:01:00,food,0
1924,60.18,2024-01-02 03:02:00,food,0
1016,4.59,2024-01-02 03:03:00,shopping,0
1553,19.01,2024-01-02 03:04:00,food,0
1993,39.36,2024-01-02 03:05:00,food,0
1577,140.17,2024-01-02 03:06:00,shopping,0
1584,0.78,2024-01-02 03:07:00,utility,0
1388,78.9,2024-01-02 03:08:00,utility,1
1126,15.66,2024-01-02 03:09:00,food,1
1572,7.81,2024-01-02 03:10:00,transfer,0
1897,6.17,2024-01-02 03:11:00,shopping,0
1091,26.28,2024-01-02 03:12:00,travel,0
1880,123.08,2024-01-02 03:13:00,travel,1
1415,60.74,2024-01-02 03:14:00,transfer,0
1536,92.78,2024-01-02 03:15:00,shopping,0
1165,46.92,2024-01-02 03:16:00,travel,0
1621,34.64,2024-01-02 03:17:00,shopping,0
1182,266.14,2024-01-02 03:18:00,food,1
1273,91.55,2024-01-02 03:19:00,food,1
1721,114.2,2024-01-02 03:20:00,travel,0
1050,0.03,2024-01-02 03:21:00,travel,0
1447,2.78,2024-01-02 03:22:00,travel,0
1594,48.12,2024-01-02 03:23:00,food,0
1132,116.58,2024-01-02 03:24:00,utility,0
1294,64.04,2024-01-02 03:25:00,food,0
1343,0.35,2024-01-02 03:26:00,travel,0
1663,69.15,2024-01-02 03:27:00,transfer,0
1976,80.5,2024-01-02 03:28:00,food,0
1836,216.45,2024-01-02 03:29:00,travel,0
1189,0.25,2024-01-02 03:30:00,shopping,0
1018,4.91,2024-01-02 03:31:00,travel,1
1051,96.35,2024-01-02 03:32:00,travel,0
1595,57.65,2024-01-02 03:33:00,food,0
1156,24.42,2024-01-02 03:34:00,shopping,0
1231,34.23,2024-01-02 03:35:00,utility,0
1847,39.8,2024-01-02 03:36:00,shopping,0
1873,124.94,2024-01-02 03:37:00,transfer,1
1839,98.39,2024-01-02 03:38:00,utility,0
1253,34.08,2024-01-02 03:39:00,utility,0
1619,30.07,2024-01-02 03:40:00,shopping,0
1610,24.95,2024-01-02 03:41:00,utility,0
1185,43.78,2024-01-02 03:42:00,shopping,0
