account_id,amount,timestamp,category,is_fraud,amount_log,tx_count
1935,17.56,2024-01-02 05:25:00,food,0,2.9210087273580543,6
1504,79.83,2024-01-02 05:26:00,food,0,4.392348183745753,6
1467,113.25,2024-01-02 05:27:00,utility,0,4.738389029774314,5
1067,54.76,2024-01-02 05:28:00,transfer,0,4.0210567664522685,5
1196,277.89,2024-01-02 05:29:00,travel,0,5.630817438845419,4
1338,6.01,2024-01-02 05:30:00,transfer,0,1.9473377010464987,7
1377,47.54,2024-01-02 05:31:00,shopping,0,3.8823882002984553,2
1362,24.57,2024-01-02 05:32:00,food,0,3.2414197893030954,4
1394,43.1,2024-01-02 05:33:00,shopping,0,3.7864597824528,6
1768,12.37,2024-01-02 05:34:00,transfer,0,2.5930133911138515,3
1131,76.19,2024-01-02 05:35:00,travel,0,4.346269914961763,7
1332,71.44,2024-01-02 05:36:00,transfer,0,4.282758633015213,1
1162,22.49,2024-01-02 05:37:00,utility,0,3.1565747986708215,7
1307,10.73,2024-01-02 05:38:00,travel,0,2.462149662665384,4
1684,38.14,2024-01-02 05:39:00,utility,0,3.66714496196793,2
1046,45.69,2024-01-02 05:40:00,shopping,0,3.8435300089828455,2
1339,46.62,2024-01-02 05:41:00,food,0,3.8632528410587166,3
1023,43.76,2024-01-02 05:42:00,transfer,0,3.8013148834437245,8
1954,9.53,2024-01-02 05:43:00,travel,0,2.354228326145884,2
1727,45.41,2024-01-02 05:44:00,shopping,0,3.8375149532530846,4
1243,30.56,2024-01-02 05:45:00,utility,0,3.4518904959776733,6
1198,110.33,2024-01-02 05:46:00,food,0,4.712498763740616,4
1098,0.06,2024-01-02 05:47:00,utility,0,0.058268908123975824,4
1472,6.26,2024-01-02 05:48:00,travel,0,1.9823798288367047,2
1753,29.51,2024-01-02 05:49:00,shopping,0,3.418054498728578,5
1584,44.57,2024-01-02 05:50:00,shopping,1,3.8192496052757914,5
1881,36.75,2024-01-02 05:51:00,utility,0,3.6309854756950335,4
1343,61.66,2024-01-02 05:52:00,food,0,4.137723285524046,5
1278,14.33,2024-01-02 05:53:00,food,0,2.7298116928837226,3
1478,24.57,2024-01-02 05:54:00,shopping,0,3.2414197893030954,5
1202,29.1,2024-01-02 05:55:00,food,0,3.40452517175483,6
1975,59.16,2024-01-02 05:56:00,travel,1,4.097007679641584,7
1185,125.31,2024-01-02 05:57:00,utility,1,4.8387392027858835,7
1478,54.78,2024-01-02 05:58:00,transfer,0,4.021415382199343,5
1522,2.46,2024-01-02 05:59:00,utility,0,1.2412685890696329,5
1057,27.59,2024-01-02 06:00:00,travel,0,3.3530570063342204,4
1468,40.1,2024-01-02 06:01:00,transfer,0,3.716008121502189,6
1454,5.91,2024-01-02 06:02:00,shopping,0,1.9329696377795786,7
1259,10.63,2024-01-02 06:03:00,food,0,2.453587966530573,2
1127,41.46,2024-01-02 06:04:00,utility,0,3.74856245627511,7
1045,29.22,2024-01-02 06:05:00,shopping,0,3.4085039568445934,3
1008,90.6,2024-01-02 06:06:00,travel,0,4.517431271680085,3
1481,76.6,2024-01-02 06:07:00,utility,0,4.351567427189173,3
1089,110.06,2024-01-02 06:08:00,utility,0,4.710070595813461,6
1959,7.86,2024-01-02 06:09:00,travel,0,2.1815467646169897,7
1244,79.31,2024-01-02 06:10:00,food,0,4.38589414620037,7
1652,6.74,2024-01-02 06:11:00,shopping,0,2.046401687601636,8
1673,6.31,2024-01-02 06:12:00,food,0,1.9892432737616872,2
1495,17.2,2024-01-02 06:13:00,utility,0,2.9014215940827497,5
1883,8.93,2024-01-02 06:14:00,shopping,0,2.295560478057081,2
1110,65.47,2024-01-02 06:15:00,travel,0,4.19675071805349,5
1234,5.01,2024-01-02 06:16:00,shopping,0,1.7934247485471162,3
1252,79.55,2024-01-02 06:17:00,travel,0,4.388878109622984,2
1135,17.42,2024-01-02 06:18:00,travel,0,2.913437030827161,2
1294,80.73,2024-01-02 06:19:00,travel,0,4.403421131528038,4
1312,36.11,2024-01-02 06:20:00,utility,0,3.613886475072506,3
1764,53.56,2024-01-02 06:21:00,transfer,0,3.9993010135352067,5
1301,2.88,2024-01-02 06:22:00,utility,0,1.355835153635182,10
1876,72.31,2024-01-02 06:23:00,travel,1,4.294697025235496,2
1772,22.11,2024-01-02 06:24:00,transfer,0,3.1402654242862895,8
1901,8.2,2024-01-02 06:25:00,food,0,2.2192034840549946,1
1105,20.67,2024-01-02 06:26:00,travel,0,3.075928815548268,6
1984,25.86,2024-01-02 06:27:00,food,0,3.2906381910950917,8
1613,14.91,2024-01-02 06:28:00,transfer,0,2.7669478423496954,4
1982,37.03,2024-01-02 06:29:00,food,0,3.638375321940168,4
1354,84.36,2024-01-02 06:30:00,shopping,0,4.446877606993498,2
1952,29.19,2024-01-02 06:31:00,food,0,3.4075107437187473,6
1588,8.51,2024-01-02 06:32:00,travel,0,2.252343876557299,5
1071,27.21,2024-01-02 06:33:00,utility,0,3.339676525013905,4
1410,18.54,2024-01-02 06:34:00,transfer,0,2.972463646614637,5
1137,5.15,2024-01-02 06:35:00,food,0,1.8164520818184267,4
1941,12.01,2024-01-02 06:36:00,food,0,2.565718292524414,2
1304,23.55,2024-01-02 06:37:00,travel,0,3.2007118542405295,3
1222,44.04,2024-01-02 06:38:00,transfer,0,3.807550983831435,2
1552,99.93,2024-01-02 06:39:00,food,0,4.614427207250769,5
1425,2.1,2024-01-02 06:40:00,food,0,1.1314021114911006,3
1096,9.87,2024-01-02 06:41:00,shopping,0,2.386006701133118,4
1816,13.98,2024-01-02 06:42:00,travel,0,2.7067159780890733,5
1845,83.65,2024-01-02 06:43:00,food,0,4.438525108579144,4
1742,36.26,2024-01-02 06:44:00,shopping,0,3.6179203651734424,3
1616,17.48,2024-01-02 06:45:00,utility,0,2.916689066213538,7
1402,24.44,2024-01-02 06:46:00,food,0,3.2363227384719213,7
1542,37.69,2024-01-02 06:47:00,utility,1,3.6555811687124216,4
1520,13.38,2024-01-02 06:48:00,food,0,2.6658383522929006,6
1165,85.12,2024-01-02 06:49:00,utility,0,4.4557416724961625,8
1081,78.04,2024-01-02 06:50:00,travel,0,4.369954053439613,2
1253,36.65,2024-01-02 06:51:00,travel,0,3.6283329542459026,5
1454,123.03,2024-01-02 06:52:00,food,0,4.820523471827238,7
1160,0.95,2024-01-02 06:53:00,transfer,0,0.6678293725756554,6
1106,183.61,2024-01-02 06:54:00,shopping,0,5.218245491782478,4
1851,216.89,2024-01-02 06:55:00,utility,0,5.383990348286186,6
1374,8.61,2024-01-02 06:56:00,travel,0,2.262804222982201,3
1584,16.67,2024-01-02 06:57:00,food,0,2.871868286331605,5
1524,27.51,2024-01-02 06:58:00,food,0,3.3502549029245805,3
1735,5.8,2024-01-02 06:59:00,shopping,0,1.916922612182061,3
1739,46.98,2024-01-02 07:00:00,travel,0,3.8707842574115485,6
1296,11.94,2024-01-02 07:01:00,utility,0,2.5603232890727545,8
1847,49.46,2024-01-02 07:02:00,utility,0,3.921180943212912,6
1371,37.99,2024-01-02 07:03:00,travel,0,3.663305202994506,5
1835,32.56,2024-01-02 07:04:00,shopping,0,3.5133348815990053,4
1404,8.57,2024-01-02 07:05:00,travel,0,2.258633205464863,4
1110,22.35,2024-01-02 07:06:00,utility,0,3.150596984114906,5
1760,76.01,2024-01-02 07:07:00,utility,0,4.343935283551159,3
1030,94.68,2024-01-02 07:08:00,utility,0,4.561009290202322,4
1772,6.19,2024-01-02 07:09:00,food,0,1.9726911717329554,8
1043,4.02,2024-01-02 07:10:00,travel,0,1.6134299337036377,6
1206,25.93,2024-01-02 07:11:00,transfer,0,3.2932409068235073,3
1603,5.52,2024-01-02 07:12:00,travel,0,1.8748743759385615,4
1941,92.8,2024-01-02 07:13:00,food,0,4.541164856012179,2
1408,97.94,2024-01-02 07:14:00,food,0,4.594513605799563,5
1120,66.4,2024-01-02 07:15:00,food,0,4.210645017918261,3
1232,23.18,2024-01-02 07:16:00,utility,0,3.1855258451866466,4
1896,5.59,2024-01-02 07:17:00,food,0,1.8855533485144158,5
1726,1.99,2024-01-02 07:18:00,shopping,0,1.095273387402595,3
1100,57.82,2024-01-02 07:19:00,travel,0,4.074481933125849,1
1384,52.86,2024-01-02 07:20:00,food,1,3.9863880873834527,4
1264,18.89,2024-01-02 07:21:00,transfer,0,2.9902170928658807,5
1177,53.17,2024-01-02 07:22:00,utility,0,3.9921272496698075,5
1846,42.82,2024-01-02 07:23:00,transfer,0,3.7800903341673204,6
1617,4.42,2024-01-02 07:24:00,transfer,1,1.6900958154515549,3
1179,14.39,2024-01-02 07:25:00,transfer,0,2.733717947850788,4
1650,59.77,2024-01-02 07:26:00,utility,1,4.107096246147264,4
1413,33.62,2024-01-02 07:27:00,shopping,0,3.544431549748063,3
1061,89.65,2024-01-02 07:28:00,utility,0,4.50700593720086,3
1449,24.42,2024-01-02 07:29:00,shopping,0,3.2355362657613083,8
1185,124.56,2024-01-02 07:30:00,food,0,4.832783731973753,7
1245,83.06,2024-01-02 07:31:00,travel,0,4.431530829576971,7
1878,95.41,2024-01-02 07:32:00,shopping,0,4.568609930676289,5
1710,48.9,2024-01-02 07:33:00,food,1,3.910021002757473,5
1134,5.01,2024-01-02 07:34:00,transfer,0,1.7934247485471162,7
1851,17.22,2024-01-02 07:35:00,transfer,0,2.9025198918318122,6
1574,161.53,2024-01-02 07:36:00,shopping,0,5.090862600115084,4
1874,14.98,2024-01-02 07:37:00,shopping,0,2.7713379403381286,5
1747,44.57,2024-01-02 07:38:00,transfer,0,3.8192496052757914,5
1339,111.6,2024-01-02 07:39:00,shopping,0,4.72384171570559,3
1534,101.88,2024-01-02 07:40:00,utility,0,4.633563260489309,4
1530,78.71,2024-01-02 07:41:00,shopping,0,4.378395048439832,5
1719,84.07,2024-01-02 07:42:00,travel,1,4.443474446987793,9
1248,67.26,2024-01-02 07:43:00,utility,0,4.223323943478561,5
1333,74.45,2024-01-02 07:44:00,food,0,4.323470185213858,5
1244,29.58,2024-01-02 07:45:00,travel,0,3.420346200500916,7
1296,72.78,2024-01-02 07:46:00,utility,0,4.3010876921685295,8
1161,29.83,2024-01-02 07:47:00,utility,0,3.428488241898059,5
1036,107.98,2024-01-02 07:48:00,transfer,1,4.691164379154952,4
1940,30.69,2024-01-02 07:49:00,utility,0,3.4560011737028296,5
1074,74.7,2024-01-02 07:50:00,food,0,4.3267781604434035,3
1887,35.6,2024-01-02 07:51:00,transfer,0,3.6000482404073204,5
1003,5.85,2024-01-02 07:52:00,shopping,0,1.9242486522741338,3
1777,154.24,2024-01-02 07:53:00,food,0,5.044972306500705,5
1328,23.11,2024-01-02 07:54:00,shopping,0,3.1826266921930797,5
1517,16.06,2024-01-02 07:55:00,food,0,2.836736542063533,3
1282,4.17,2024-01-02 07:56:00,shopping,0,1.6428726885203377,6
1490,30.07,2024-01-02 07:57:00,shopping,0,3.436242723404956,4
1451,27.59,2024-01-02 07:58:00,food,0,3.3530570063342204,3
1529,115.15,2024-01-02 07:59:00,transfer,0,4.754882459216418,5
1393,67.59,2024-01-02 08:00:00,shopping,0,4.22814675151123,3
1536,9.31,2024-01-02 08:01:00,transfer,0,2.333114298028869,5
1825,25.48,2024-01-02 08:02:00,shopping,0,3.2763897310688073,4
1434,44.64,2024-01-02 08:03:00,shopping,0,3.8207845249938748,6
1361,130.2,2024-01-02 08:04:00,transfer,0,4.876722876509988,6
1131,2.56,2024-01-02 08:05:00,travel,0,1.269760544863939,7
1359,21.46,2024-01-02 08:06:00,transfer,0,3.111735949310297,4
1125,11.41,2024-01-02 08:07:00,food,0,2.5185025992165158,2
1182,39.29,2024-01-02 08:08:00,transfer,0,3.696103299203256,5
1952,36.8,2024-01-02 08:09:00,utility,0,3.632309102625542,6
1089,65.13,2024-01-02 08:10:00,shopping,0,4.191622501686571,6
1482,34.32,2024-01-02 08:11:00,travel,0,3.564449375735759,5
1834,44.43,2024-01-02 08:12:00,shopping,0,3.816172679771312,3
1953,39.56,2024-01-02 08:13:00,shopping,0,3.702782359282928,3
1146,7.08,2024-01-02 08:14:00,transfer,0,2.089391872533004,3
1163,13.48,2024-01-02 08:15:00,transfer,0,2.6727683869575705,3
1372,15.97,2024-01-02 08:16:00,shopping,0,2.831447079246135,4
1554,270.9,2024-01-02 08:17:00,travel,0,5.605434351638425,6
1959,5.63,2024-01-02 08:18:00,travel,0,1.891604804197771,7
1207,8.41,2024-01-02 08:19:00,travel,0,2.2417729535972883,4
1164,0.9,2024-01-02 08:20:00,food,0,0.6418538861723947,3
1253,34.56,2024-01-02 08:21:00,food,1,3.571221410645704,5
1874,70.6,2024-01-02 08:22:00,utility,1,4.2710950739666,5
1030,64.46,2024-01-02 08:23:00,travel,0,4.181439269073034,4
1380,39.26,2024-01-02 08:24:00,shopping,0,3.695358420211645,2
1118,40.5,2024-01-02 08:25:00,utility,0,3.7256934272366524,10
1157,30.18,2024-01-02 08:26:00,utility,0,3.4397768636296306,5
1916,36.82,2024-01-02 08:27:00,travel,0,3.6328380632303117,3
1001,57.28,2024-01-02 08:28:00,utility,0,4.065258981327004,6
1321,231.7,2024-01-02 08:29:00,food,0,5.449750070308246,4
1915,115.71,2024-01-02 08:30:00,shopping,0,4.759692225424263,6
1608,86.72,2024-01-02 08:31:00,food,0,4.474149923549687,3
1071,118.07,2024-01-02 08:32:00,shopping,0,4.779711555463083,4
1465,6.94,2024-01-02 08:33:00,food,0,2.0719132752590443,3
1970,87.42,2024-01-02 08:34:00,transfer,0,4.482098188398097,6
1400,127.27,2024-01-02 08:35:00,utility,0,4.854137417311759,3
1528,3.58,2024-01-02 08:36:00,travel,0,1.5216989981260935,1
1531,19.1,2024-01-02 08:37:00,utility,0,3.0007198150650303,9
1660,70.56,2024-01-02 08:38:00,travel,0,4.270536258640519,4
1187,15.16,2024-01-02 08:39:00,shopping,0,2.7825390530929495,5
1839,16.85,2024-01-02 08:40:00,food,0,2.8820035082256483,7
1988,75.19,2024-01-02 08:41:00,shopping,0,4.333230220484919,3
1142,73.18,2024-01-02 08:42:00,food,0,4.306494572061445,2
1818,5.66,2024-01-02 08:43:00,food,0,1.8961194845522977,3
1816,24.17,2024-01-02 08:44:00,shopping,0,3.2256528091472245,5
1741,25.2,2024-01-02 08:45:00,shopping,0,3.265759410767051,4
1370,7.37,2024-01-02 08:46:00,travel,0,2.124653884501384,5
1468,16.12,2024-01-02 08:47:00,food,0,2.840247370713596,6
1839,1.64,2024-01-02 08:48:00,shopping,0,0.9707789171582247,7
1152,16.57,2024-01-02 08:49:00,transfer,0,2.866192902199006,3
1828,29.41,2024-01-02 08:50:00,utility,0,3.4147715016892732,3
1920,20.21,2024-01-02 08:51:00,food,1,3.0544727685765913,5
1681,75.96,2024-01-02 08:52:00,transfer,0,4.343285806357451,4
1341,77.54,2024-01-02 08:53:00,shopping,0,4.363608049149864,2
1559,41.37,2024-01-02 08:54:00,shopping,0,3.7464405646384678,2
1050,18.17,2024-01-02 08:55:00,food,0,2.9533465570575532,8
1931,2.13,2024-01-02 08:56:00,travel,0,1.1410330045520618,8
1342,7.23,2024-01-02 08:57:00,utility,0,2.1077860146889784,9
1057,73.96,2024-01-02 08:58:00,travel,0,4.316954637930166,4
1794,3.95,2024-01-02 08:59:00,food,0,1.599387576580599,6
1657,2.1,2024-01-02 09:00:00,food,0,1.1314021114911006,5
1622,24.91,2024-01-02 09:01:00,transfer,0,3.2546289945740186,1
1054,92.5,2024-01-02 09:02:00,transfer,0,4.537961436294641,2
1750,56.63,2024-01-02 09:03:00,food,0,4.054043265448575,4
1637,86.66,2024-01-02 09:04:00,transfer,0,4.473465694990663,6
1793,21.82,2024-01-02 09:05:00,transfer,0,3.1276373444339294,4
1827,32.44,2024-01-02 09:06:00,travel,0,3.5097527882165007,4
1211,26.64,2024-01-02 09:07:00,utility,0,3.319263998899469,2
1210,58.7,2024-01-02 09:08:00,travel,0,4.089332020398556,3
1923,26.78,2024-01-02 09:09:00,travel,0,3.3243163373261977,5
1531,64.58,2024-01-02 09:10:00,utility,0,4.1832707714165025,9
1437,24.2,2024-01-02 09:11:00,travel,0,3.2268439945173775,5
1287,20.55,2024-01-02 09:12:00,travel,0,3.070375816549757,4
1639,37.32,2024-01-02 09:13:00,travel,0,3.6459719531026598,4
1753,12.22,2024-01-02 09:14:00,food,0,2.5817308344235403,5
1002,365.69,2024-01-02 09:15:00,transfer,0,5.904516804457281,1
1552,35.27,2024-01-02 09:16:00,utility,0,3.590990953294811,5
1993,40.32,2024-01-02 09:17:00,transfer,0,3.721346644251438,3
1280,39.14,2024-01-02 09:18:00,shopping,0,3.692373343368192,7
1280,1.33,2024-01-02 09:19:00,food,0,0.8458682675776092,7
1878,43.26,2024-01-02 09:20:00,travel,0,3.7900813346229034,5
1062,67.25,2024-01-02 09:21:00,travel,0,4.223177434065069,2
1397,35.83,2024-01-02 09:22:00,transfer,0,3.606312730456974,4
1458,43.04,2024-01-02 09:23:00,travel,0,3.785098311854479,5
1797,36.36,2024-01-02 09:24:00,utility,0,3.620600613360642,2
1129,75.88,2024-01-02 09:25:00,food,0,4.342245764662037,5
1434,23.37,2024-01-02 09:26:00,transfer,0,3.193352867637115,6
1152,17.74,2024-01-02 09:27:00,utility,0,2.930660276810276,3
1787,28.89,2024-01-02 09:28:00,shopping,0,3.3975239762958465,6
1632,37.53,2024-01-02 09:29:00,travel,1,3.6514371586380663,6
1496,30.21,2024-01-02 09:30:00,travel,0,3.440738556282688,4
1392,31.72,2024-01-02 09:31:00,travel,0,3.487986511734546,8
1153,43.28,2024-01-02 09:32:00,shopping,1,3.790533107840436,9
1921,1.28,2024-01-02 09:33:00,transfer,0,0.8241754429663495,6
1647,188.23,2024-01-02 09:34:00,travel,0,5.242963206415959,3
1319,30.32,2024-01-02 09:35:00,utility,0,3.4442568711226023,4
1413,39.0,2024-01-02 09:36:00,shopping,0,3.6888794541139363,3
1726,76.94,2024-01-02 09:37:00,utility,0,4.355939299910563,3
1719,28.9,2024-01-02 09:38:00,utility,0,3.3978584803966405,9
1461,50.79,2024-01-02 09:39:00,food,0,3.9471970804358,7
1302,173.04,2024-01-02 09:40:00,food,0,5.159285157852479,5
1659,42.14,2024-01-02 09:41:00,transfer,0,3.76445064096101,5
1658,86.36,2024-01-02 09:42:00,food,0,4.470037511996595,3
1599,59.36,2024-01-02 09:43:00,shopping,0,4.100326633899648,4
1072,29.6,2024-01-02 09:44:00,utility,0,3.4210000089583352,4
1472,34.17,2024-01-02 09:45:00,shopping,0,3.5601934464858913,2
1613,9.97,2024-01-02 09:46:00,food,1,2.395164274287139,4
1950,41.26,2024-01-02 09:47:00,food,0,3.7438410121879104,1
1525,31.09,2024-01-02 09:48:00,utility,0,3.4685444551217657,5
1342,25.54,2024-01-02 09:49:00,transfer,0,3.2786530289040616,9
1555,10.29,2024-01-02 09:50:00,travel,0,2.4239173781615704,6
1177,32.11,2024-01-02 09:51:00,shopping,0,3.4998353515591547,5
1090,113.55,2024-01-02 09:52:00,transfer,0,4.741011408899505,7
1678,10.0,2024-01-02 09:53:00,transfer,0,2.3978952727983707,1
1986,36.94,2024-01-02 09:54:00,shopping,0,3.636005964506868,5
1846,15.03,2024-01-02 09:55:00,utility,0,2.7744619666214616,6
1583,19.29,2024-01-02 09:56:00,transfer,0,3.0101281538377234,1
1040,1.66,2024-01-02 09:57:00,utility,0,0.9783261227936078,6
1987,100.42,2024-01-02 09:58:00,shopping,0,4.619270310366873,2
1449,6.12,2024-01-02 09:59:00,utility,0,1.9629077254238845,8
1289,36.89,2024-01-02 10:00:00,travel,0,3.6346872250305093,9
1892,38.22,2024-01-02 10:01:00,transfer,0,3.6691868207682004,2
1746,48.88,2024-01-02 10:02:00,food,0,3.909620120811836,7
1749,9.0,2024-01-02 10:03:00,travel,0,2.302585092994046,5
1277,77.7,2024-01-02 10:04:00,travel,0,4.365643155423357,2
1991,22.43,2024-01-02 10:05:00,travel,0,3.1540172525197043,3
1452,28.69,2024-01-02 10:06:00,shopping,0,3.3908102887756684,4
1531,7.8,2024-01-02 10:07:00,utility,0,2.174751721484161,9
1750,10.41,2024-01-02 10:08:00,transfer,0,2.4344901638739844,4
1659,2.82,2024-01-02 10:09:00,shopping,0,1.3402504226184837,5
1172,0.12,2024-01-02 10:10:00,utility,0,0.11332868530700327,6
1302,99.17,2024-01-02 10:11:00,shopping,0,4.606868742623673,5
1361,1.66,2024-01-02 10:12:00,food,0,0.9783261227936078,6
1947,29.95,2024-01-02 10:13:00,utility,0,3.432372999130605,5
1714,119.07,2024-01-02 10:14:00,food,1,4.788074906042627,3
1366,31.98,2024-01-02 10:15:00,shopping,1,3.495901317131453,5
1734,7.58,2024-01-02 10:16:00,transfer,0,2.149433913499871,7
1738,123.4,2024-01-02 10:17:00,utility,1,4.823502180305079,7
1394,63.12,2024-01-02 10:18:00,shopping,0,4.160756327741352,6
1403,0.95,2024-01-02 10:19:00,travel,0,0.6678293725756554,3
1894,75.8,2024-01-02 10:20:00,transfer,0,4.341204640153626,3
1561,60.77,2024-01-02 10:21:00,transfer,0,4.123417809707808,4
1149,91.2,2024-01-02 10:22:00,travel,0,4.523960130562548,5
1719,52.77,2024-01-02 10:23:00,food,0,3.9847156908215866,9
1589,11.46,2024-01-02 10:24:00,shopping,0,2.522523513359307,4
1508,53.75,2024-01-02 10:25:00,utility,1,4.00277736869661,7
1725,62.69,2024-01-02 10:26:00,transfer,0,4.1540275643832745,4
1907,81.26,2024-01-02 10:27:00,transfer,0,4.409884962802278,4
1330,25.28,2024-01-02 10:28:00,travel,0,3.26880819361641,4
1419,28.79,2024-01-02 10:29:00,travel,0,3.394172766725191,3
1189,37.81,2024-01-02 10:30:00,transfer,0,3.658677945380815,5
1647,34.17,2024-01-02 10:31:00,travel,0,3.5601934464858913,3
1402,28.93,2024-01-02 10:32:00,shopping,0,3.3988613218646075,7
1342,16.43,2024-01-02 10:33:00,travel,0,2.8581928595319295,9
1696,8.42,2024-01-02 10:34:00,travel,0,2.2428350885882717,3
1408,53.39,2024-01-02 10:35:00,shopping,0,3.9961803134348695,5
1464,76.64,2024-01-02 10:36:00,travel,0,4.35208275830081,4
1440,36.13,2024-01-02 10:37:00,shopping,0,3.6144252681889886,3
1258,33.43,2024-01-02 10:38:00,travel,0,3.5389282773504322,2
1125,136.51,2024-01-02 10:39:00,food,1,4.923696641734853,2
1827,59.1,2024-01-02 10:40:00,utility,0,4.096009841541162,4
1091,31.31,2024-01-02 10:41:00,transfer,0,3.475376779836407,3
1324,26.27,2024-01-02 10:42:00,shopping,0,3.305787196857497,1
1667,23.42,2024-01-02 10:43:00,travel,1,3.1954024686825586,3
1131,42.38,2024-01-02 10:44:00,utility,0,3.7699985053987284,7
1655,42.37,2024-01-02 10:45:00,shopping,0,3.7697679578472747,1
1733,78.99,2024-01-02 10:46:00,shopping,1,4.3819016268607305,5
1662,11.96,2024-01-02 10:47:00,shopping,0,2.561867690924129,3
1305,80.85,2024-01-02 10:48:00,utility,0,4.404888303817144,5
1019,56.94,2024-01-02 10:49:00,food,0,4.059407992341204,3
1887,21.01,2024-01-02 10:50:00,food,0,3.0914968955383704,5
1326,14.56,2024-01-02 10:51:00,food,0,2.7447035187502458,2
1805,56.41,2024-01-02 10:52:00,food,0,4.050218504179545,2
1197,36.22,2024-01-02 10:53:00,transfer,0,3.616846251214105,3
1162,8.35,2024-01-02 10:54:00,utility,0,2.2353763433005955,7
1778,29.33,2024-01-02 10:55:00,utility,0,3.41213732170049,7
1939,61.07,2024-01-02 10:56:00,utility,0,4.128262780425561,2
1860,59.79,2024-01-02 10:57:00,food,0,4.107425301760631,8
1751,41.76,2024-01-02 10:58:00,travel,0,3.7556030861568446,6
1246,58.71,2024-01-02 10:59:00,utility,0,4.089499510558901,5
1913,46.52,2024-01-02 11:00:00,shopping,0,3.8611506750543896,5
1667,41.57,2024-01-02 11:01:00,shopping,0,3.751149779840061,3
1172,15.78,2024-01-02 11:02:00,utility,0,2.8201877010390604,6
1129,63.02,2024-01-02 11:03:00,food,0,4.159195534541717,5
1871,35.02,2024-01-02 11:04:00,utility,0,3.58407433974781,4
1275,73.44,2024-01-02 11:05:00,utility,0,4.30999343177405,3
1765,56.7,2024-01-02 11:06:00,shopping,0,4.055257173514054,3
1138,1.83,2024-01-02 11:07:00,shopping,0,1.0402767116551463,3
1280,29.48,2024-01-02 11:08:00,food,1,3.4170707308184456,7
1283,22.51,2024-01-02 11:09:00,travel,0,3.157425862551978,3
1281,16.09,2024-01-02 11:10:00,travel,1,2.8384934971274993,3
1674,42.41,2024-01-02 11:11:00,transfer,0,3.770689829311502,3
1914,14.22,2024-01-02 11:12:00,food,0,2.7226103524335397,2
1910,8.32,2024-01-02 11:13:00,travel,0,2.2321626286975,3
1741,8.49,2024-01-02 11:14:00,food,0,2.2502386126218363,4
1202,9.81,2024-01-02 11:15:00,travel,0,2.3804716316511167,6
1960,40.73,2024-01-02 11:16:00,food,0,3.731220294603461,6
1542,136.27,2024-01-02 11:17:00,travel,0,4.921949789263568,4
1545,19.33,2024-01-02 11:18:00,utility,0,3.012097627640255,6
1701,84.7,2024-01-02 11:19:00,utility,0,4.450852825603734,1
1769,9.74,2024-01-02 11:20:00,travel,1,2.3739750890807185,2
1952,20.41,2024-01-02 11:21:00,utility,0,3.0638581026015914,6
1582,84.13,2024-01-02 11:22:00,utility,0,4.444179499895966,4
1610,58.69,2024-01-02 11:23:00,transfer,0,4.089164502180559,7
1745,60.06,2024-01-02 11:24:00,transfer,0,4.111856987306732,4
1255,73.09,2024-01-02 11:25:00,travel,0,4.3052805704285655,4
1307,139.09,2024-01-02 11:26:00,shopping,0,4.942285073208023,4
1625,53.64,2024-01-02 11:27:00,utility,0,4.0007662152625345,3
1064,7.23,2024-01-02 11:28:00,travel,0,2.1077860146889784,2
1320,76.68,2024-01-02 11:29:00,shopping,0,4.35259782398307,9
1717,69.07,2024-01-02 11:30:00,shopping,0,4.249494742382442,7
1976,80.28,2024-01-02 11:31:00,travel,0,4.397899983830172,3
1519,17.42,2024-01-02 11:32:00,food,0,2.913437030827161,3
1399,38.6,2024-01-02 11:33:00,food,0,3.6788291182604347,2
1440,3.69,2024-01-02 11:34:00,utility,0,1.5454325824581878,3
1685,17.44,2024-01-02 11:35:00,transfer,0,2.914522218128448,2
1544,28.89,2024-01-02 11:36:00,utility,0,3.3975239762958465,4
1023,22.36,2024-01-02 11:37:00,travel,0,3.151025157960026,8
1539,78.62,2024-01-02 11:38:00,food,0,4.377265317572172,4
1400,21.83,2024-01-02 11:39:00,utility,0,3.1280754605417043,3
1700,216.54,2024-01-02 11:40:00,food,1,5.382382741665704,5
1875,18.65,2024-01-02 11:41:00,shopping,0,2.9780773383152703,5
1962,35.02,2024-01-02 11:42:00,transfer,0,3.58407433974781,5
1610,3.65,2024-01-02 11:43:00,food,0,1.536867219599265,7
1362,41.21,2024-01-02 11:44:00,shopping,0,3.7426571597944074,4
1443,23.37,2024-01-02 11:45:00,transfer,0,3.193352867637115,3
1176,181.12,2024-01-02 11:46:00,travel,0,5.204665810466581,7
1935,34.04,2024-01-02 11:47:00,transfer,0,3.5564902660681907,6
1847,3.67,2024-01-02 11:48:00,transfer,0,1.541159071680806,6
1853,4.89,2024-01-02 11:49:00,shopping,0,1.7732559976634952,5
1328,4.14,2024-01-02 11:50:00,travel,0,1.6370530794670737,5
1322,18.89,2024-01-02 11:51:00,utility,0,2.9902170928658807,3
1856,16.7,2024-01-02 11:52:00,utility,0,2.8735646395797834,4
1544,164.72,2024-01-02 11:53:00,shopping,0,5.1102996172092015,4
1704,9.22,2024-01-02 11:54:00,food,0,2.3243465847755584,4
1489,51.24,2024-01-02 11:55:00,utility,0,3.955848484968176,5
1442,24.17,2024-01-02 11:56:00,travel,0,3.2256528091472245,5
